Male,Single,Age,amount_3month,max_amount_3month,min_amount_3month,distinct_payment_code_3month,count_payment_code_3month,distinct_trans_group_3month,distinct_ref_no_3month,Incredible
1,0,32.0,3.27,24.0,0.592,1.0,4.0,3.0,13.0,0
0,1,28.0,199.5729,600.0,0.0592,1.0,13.0,5.0,106.0,0
0,1,23.0,5.01,10.0,0.118,1.0,7.0,3.0,44.0,0
1,0,29.0,0.0263,0.0999999999999999,0.296,0.0,0.0,2.0,5.0,0
1,1,27.0,1.65,10.0,0.296,2.0,12.0,2.0,18.0,0
0,0,32.0,31.6501,100.0,0.592,1.0,2.0,2.0,23.0,0
1,0,33.0,0.999,2.2,0.296,0.0,0.0,1.0,21.0,0
1,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,32.0,3.88,6.0,0.118,1.0,2.0,2.0,24.0,1
0,1,45.0,5.12,10.0,0.0592,1.0,13.0,3.0,30.0,0
0,1,31.0,13.2023,200.8,593.9423,0.0,0.0,1.0,1.0,0
0,0,31.0,8.38,20.0,2.37,0.0,0.0,2.0,19.0,0
1,1,31.0,14.371300000000002,22.0,0.0592,1.0,22.0,3.0,57.0,0
0,0,40.0,2.09,10.0,1.48,0.0,0.0,2.0,12.0,0
0,0,31.0,19.2593,40.0,0.0592,1.0,6.0,3.0,75.0,0
1,0,41.0,28.1641,400.0,0.0592,1.0,3.0,3.0,11.0,1
1,0,34.0,0.21,1.0,0.177,1.0,10.0,4.0,14.0,0
1,0,39.0,3.88,24.0,0.296,1.0,2.0,3.0,14.0,0
1,0,39.0,9.7,140.0,0.177,1.0,4.0,3.0,11.0,0
1,0,26.0,7.94,30.0,0.118,3.0,9.0,3.0,33.0,0
0,0,38.0,1.25,6.8,1.1800000000000002,0.0,0.0,1.0,4.0,1
1,1,30.0,10.0109,16.0,0.118,1.0,13.0,3.0,60.0,0
1,1,32.0,10.8761,26.200000000000003,0.177,1.0,9.0,3.0,39.0,0
1,1,37.0,0.92,12.0,0.296,1.0,8.0,2.0,9.0,0
1,0,26.0,3.75,8.79,0.118,3.0,7.0,4.0,27.0,0
1,1,39.0,0.657,10.0,29.5788,0.0,0.0,1.0,1.0,0
1,1,22.0,5.87,15.16,0.0592,1.0,2.0,5.0,63.0,0
0,1,26.0,2.98,20.0,0.532,0.0,0.0,2.0,7.0,0
1,0,37.0,38.4992,67.0,0.296,0.0,0.0,2.0,55.0,1
1,0,39.0,6.54,10.0,0.118,2.0,16.0,2.0,38.0,0
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,22.0,1.4600000000000002,4.0,0.355,0.0,0.0,2.0,12.0,0
0,0,34.0,0.00657,0.0999999999999999,0.296,0.0,0.0,1.0,1.0,0
1,1,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,23.0,8.57,40.0,0.0592,1.0,3.0,2.0,15.0,0
1,0,52.0,23.6892,34.0,5.92,0.0,0.0,1.0,21.0,0
1,0,28.0,19.2075,75.324,0.118,1.0,6.0,3.0,41.0,0
1,1,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,28.0,0.984,3.0,0.118,1.0,6.0,3.0,17.0,0
1,0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1,0,35.0,27.2706,114.7458,0.592,1.0,1.0,5.0,41.0,1
0,0,27.0,2.77,6.0,0.0592,1.0,15.0,3.0,33.0,0
0,0,31.0,6.279999999999999,24.0,0.592,0.0,0.0,2.0,36.0,0
0,0,48.0,0.868,6.999999999999999,0.296,1.0,2.0,3.0,5.0,0
1,0,34.0,0.335,3.0,0.296,1.0,3.0,3.0,7.0,0
0,1,32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,41.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0
0,0,45.0,14.4962,70.0,0.118,2.0,10.0,3.0,33.0,0
0,0,30.0,1522.3858,1000.0,0.237,1.0,1.0,4.0,219.0,1
1,1,34.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,34.0,2.1,13.999999999999998,0.0592,1.0,8.0,3.0,18.0,0
1,1,30.0,6.779999999999999,100.0,0.0609,2.0,2.0,3.0,7.0,0
1,0,54.0,0.0118,0.0999999999999999,0.0592,1.0,4.0,1.0,4.0,0
0,0,30.0,0.0657,0.3999999999999999,0.296,1.0,4.0,2.0,5.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,36.0,7.14,26.0,0.592,3.0,5.0,4.0,24.0,0
0,0,36.0,754.38,600.0,1.95,0.0,0.0,1.0,100.0,0
0,1,33.0,4.279999999999999,26.200000000000003,0.177,1.0,1.0,3.0,39.0,0
0,0,46.0,4.0,60.89999999999999,180.13490000000002,0.0,0.0,1.0,1.0,0
0,0,45.0,676.7887999999999,1000.0,1.82,0.0,0.0,3.0,54.0,1
1,1,29.0,188.5664,300.79999999999995,38.4524,0.0,0.0,2.0,30.0,0
1,0,43.0,2.41,13.999999999999998,0.296,1.0,6.0,3.0,14.0,1
1,1,43.0,1.04,6.0,0.177,2.0,9.0,2.0,15.0,0
1,1,25.0,30.221300000000003,146.0,0.148,0.0,0.0,1.0,9.0,0
0,0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,39.0,0.046,0.1999999999999999,0.296,1.0,3.0,1.0,4.0,0
0,0,38.0,11.0116,44.0,0.532,0.0,0.0,3.0,41.0,0
1,0,32.0,3.63,10.0,0.118,1.0,17.0,3.0,41.0,0
1,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0
1,0,39.0,7.53,21.3,0.118,2.0,15.0,3.0,28.0,1
0,0,30.0,1.49,7.760000000000001,0.118,0.0,0.0,2.0,23.0,0
1,1,29.0,5.91,10.0,1.53,0.0,0.0,3.0,22.0,0
0,0,36.0,54.6575,40.0,0.592,0.0,0.0,2.0,160.0,0
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,37.0,1.09,4.0,0.296,1.0,4.0,3.0,18.0,0
1,1,43.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,25.0,1.73,13.38,0.296,1.0,1.0,2.0,3.0,0
1,0,32.0,25.944,40.0,0.118,2.0,9.0,3.0,69.0,1
1,0,40.0,2.3600000000000003,6.0,0.118,5.0,25.0,3.0,33.0,1
1,1,23.0,2.25,10.0,0.118,1.0,10.0,3.0,24.0,0
1,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,38.0,208.0643,1000.0,0.266,0.0,0.0,6.0,117.0,1
1,0,29.0,43.2094,88.0,0.36,1.0,2.0,2.0,73.0,0
1,1,28.0,0.224,2.7,2.07,0.0,0.0,2.0,6.0,0
0,0,38.0,9.65,80.0,0.0592,1.0,5.0,4.0,22.0,0
1,0,28.0,26.0834,15.339999999999998,0.0592,1.0,2.0,3.0,105.0,0
1,0,38.0,2.42,13.999999999999998,0.0592,1.0,13.0,2.0,19.0,0
0,0,37.0,23.9215,117.1,0.296,2.0,2.0,3.0,22.0,0
0,1,23.0,0.627,4.8,0.296,1.0,1.0,2.0,10.0,0
1,1,21.0,1.74,5.0,0.0592,1.0,4.0,4.0,31.0,0
0,0,28.0,0.79,2.4,0.118,1.0,3.0,4.0,17.0,0
1,1,22.0,0.00263,0.02,0.0592,1.0,2.0,1.0,2.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,31.0,0.0447,0.5800000000000001,0.296,1.0,1.0,2.0,2.0,0
0,0,52.0,239.0924,1400.0,1.37,1.0,1.0,2.0,7.0,0
0,0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,50.0,5.73,15.102,4.45,0.0,0.0,2.0,14.0,1
0,0,27.0,2.12,6.0,0.0592,1.0,11.0,3.0,30.0,0
1,1,38.0,8.16,20.0,0.651,0.0,0.0,2.0,16.0,0
0,0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1,0,43.0,2.73,12.999999999999998,0.118,1.0,3.0,3.0,13.0,0
1,0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1
1,0,42.0,2.02,4.6,0.0592,1.0,8.0,2.0,16.0,1
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,32.0,152.8573,279.0014,0.574,1.0,3.0,2.0,68.0,0
0,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,37.0,13.5771,40.0,0.118,1.0,3.0,3.0,31.0,0
1,1,37.0,9.11,38.0,0.296,1.0,6.0,3.0,16.0,0
1,1,35.0,0.1959999999999999,2.0,0.118,1.0,7.0,3.0,10.0,0
0,0,36.0,69.0935,520.0,0.7689999999999999,0.0,0.0,3.0,11.0,0
0,0,45.0,50.4149,99.6,2.19,0.0,0.0,4.0,37.0,1
1,1,38.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,26.0,3.0700000000000003,20.0,0.124,0.0,0.0,2.0,28.0,0
1,0,48.0,173.6248,600.0,0.207,0.0,0.0,3.0,28.0,0
1,0,67.0,163.80859999999998,400.0,0.296,1.0,4.0,4.0,73.0,0
1,0,35.0,12.3518,40.0,0.296,3.0,8.0,3.0,37.0,1
1,1,18.0,0.5579999999999999,1.7,0.118,1.0,1.0,5.0,10.0,0
1,1,19.0,31.0683,200.0,0.0592,1.0,6.0,3.0,58.0,0
1,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,23.0,1.26,6.279999999999999,2.07,0.0,0.0,1.0,6.0,0
1,1,29.0,6.9,30.0,0.118,2.0,8.0,3.0,24.0,0
1,0,34.0,0.8280000000000001,12.6,37.2693,0.0,0.0,1.0,1.0,0
0,0,39.0,21.6885,24.0,0.177,1.0,33.0,3.0,204.0,0
0,0,37.0,0.241,3.66,10.8258,0.0,0.0,1.0,1.0,0
1,1,26.0,2.42,10.0,0.118,1.0,6.0,3.0,28.0,0
1,1,26.0,3.35,3.6,0.118,0.0,0.0,2.0,185.0,0
1,1,22.0,1.5,4.8,0.0592,1.0,4.0,4.0,31.0,0
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,28.0,9.11,23.8,0.592,1.0,1.0,3.0,21.0,1
0,1,25.0,41.5247,180.0,0.296,3.0,10.0,5.0,87.0,0
1,0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,22.0,1.33,8.6,0.0592,1.0,5.0,3.0,15.0,0
1,1,21.0,73.98599999999999,300.0,0.0592,1.0,14.0,3.0,91.0,0
1,1,39.0,0.578,2.51,0.0592,1.0,7.0,2.0,11.0,0
1,0,42.0,11.7289,20.6,0.296,1.0,10.0,3.0,44.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,33.0,0.00657,0.0999999999999999,0.296,0.0,0.0,2.0,2.0,0
1,1,38.0,1.84,16.0,5.92,0.0,0.0,1.0,4.0,0
0,1,26.0,7.220000000000001,62.38,0.0769,0.0,0.0,2.0,49.0,0
0,1,22.0,5.840000000000001,22.0,0.189,0.0,0.0,4.0,25.0,0
0,1,30.0,0.652,3.4,1.1800000000000002,0.0,0.0,1.0,5.0,0
1,0,36.0,0.417,6.0,0.118,1.0,5.0,2.0,6.0,0
1,0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0
0,0,38.0,790.2987999999999,600.0,0.297,3.0,14.0,3.0,107.0,0
1,1,21.0,0.092,0.5,0.296,0.0,0.0,2.0,10.0,0
0,0,56.0,2.64,28.0,0.296,1.0,1.0,2.0,5.0,0
0,0,32.0,0.943,6.0,0.118,1.0,3.0,2.0,6.0,0
0,0,30.0,0.5650000000000001,8.0,1.77,0.0,0.0,1.0,2.0,1
1,0,47.0,5.61,30.0,0.0592,1.0,18.0,3.0,37.0,1
0,1,30.0,114.0209,400.0,0.296,0.0,0.0,3.0,59.0,0
0,1,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,30.0,3.0800000000000005,20.0,0.296,2.0,5.0,3.0,12.0,0
1,0,37.0,0.147,0.6,0.118,1.0,7.0,1.0,7.0,1
1,1,45.0,35.6356,80.2301,0.502,3.0,5.0,5.0,25.0,0
1,0,34.0,485.1876,700.0,0.385,1.0,1.0,6.0,132.0,1
1,0,42.0,0.32,4.0,0.177,1.0,5.0,2.0,6.0,1
1,1,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,31.0,0.1709999999999999,1.5,0.296,1.0,5.0,3.0,8.0,0
1,1,21.0,0.197,1.4,1.04,0.0,0.0,2.0,5.0,0
1,1,41.0,649.6287,1174.0,0.118,2.0,2.0,5.0,191.0,1
1,1,26.0,2.23,9.0,0.118,2.0,18.0,3.0,31.0,0
1,1,31.0,6.64,10.0,1.5400000000000005,0.0,0.0,2.0,34.0,0
1,0,39.0,137.7584,400.0,4.73,0.0,0.0,4.0,27.0,1
1,0,47.0,0.0064399999999999,0.0979999999999999,0.29,1.0,1.0,1.0,1.0,0
1,1,27.0,0.00394,0.06,0.177,1.0,1.0,1.0,1.0,0
1,1,35.0,11.4053,57.4,0.343,0.0,0.0,1.0,10.0,1
1,1,25.0,7.36,80.0,0.592,0.0,0.0,2.0,24.0,0
0,0,28.0,5.97,10.9,0.118,1.0,13.0,4.0,47.0,1
1,1,28.0,10.0721,20.0,0.0592,2.0,60.0,3.0,102.0,0
0,0,31.0,570.0993,1470.0564,0.0592,3.0,15.0,5.0,121.0,1
0,1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,34.0,7.36,11.93,0.296,3.0,18.0,3.0,55.0,1
1,1,18.0,0.377,3.5,0.0592,1.0,2.0,3.0,6.0,0
1,1,20.0,1.28,12.5,0.592,0.0,0.0,1.0,9.0,0
1,0,38.0,4.5200000000000005,17.0,0.592,1.0,2.0,2.0,16.0,0
1,1,39.0,263.3648,502.0833,0.592,2.0,3.0,4.0,123.0,0
1,1,25.0,3.62,4.6,0.0592,1.0,4.0,3.0,44.0,0
1,0,28.0,3.81,38.0,0.0592,0.0,0.0,1.0,6.0,0
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,44.0,1.1,4.0,0.0592,2.0,3.0,2.0,12.0,1
1,0,61.0,0.0657,1.0,2.96,0.0,0.0,1.0,1.0,0
1,1,40.0,47.0685,280.0,0.118,4.0,9.0,5.0,31.0,0
1,1,24.0,11.351,120.0,0.177,0.0,0.0,3.0,28.0,0
1,1,31.0,25.35,186.0,1.1800000000000002,0.0,0.0,2.0,14.0,0
1,1,28.0,0.00131,0.02,0.0592,1.0,1.0,1.0,1.0,1
1,0,35.0,0.5519999999999999,6.6000000000000005,0.592,1.0,1.0,2.0,5.0,1
1,0,35.0,10.4523,36.0,0.296,2.0,4.0,3.0,30.0,1
1,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
1,1,28.0,0.154,0.7999999999999999,2.18,0.0,0.0,1.0,3.0,1
1,0,53.0,259.5503,600.0,0.592,0.0,0.0,2.0,89.0,0
0,1,29.0,1.71,26.0,76.9049,0.0,0.0,1.0,1.0,0
0,1,29.0,0.149,1.4600000000000002,2.37,0.0,0.0,1.0,2.0,0
0,0,37.0,7.75,10.0,0.0592,1.0,12.0,3.0,53.0,1
1,1,36.0,146.856,400.0,0.118,1.0,1.0,2.0,108.0,1
1,0,49.0,10.5224,100.0,12.423100000000002,0.0,0.0,2.0,9.0,1
0,0,27.0,1065.727,787.206,0.266,0.0,0.0,4.0,540.0,1
1,0,50.0,13.9175,80.0,0.0592,1.0,7.0,3.0,20.0,1
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,49.0,4.720000000000001,10.0,0.118,2.0,9.0,2.0,19.0,0
0,0,35.0,88.6028,520.0,1.1800000000000002,0.0,0.0,1.0,8.0,0
1,0,37.0,0.809,4.0,0.296,0.0,0.0,2.0,13.0,0
1,1,17.0,0.00657,0.0999999999999999,0.296,0.0,0.0,2.0,4.0,0
1,0,34.0,77.7719,139.608,0.177,1.0,2.0,4.0,125.0,0
0,0,33.0,67.5823,120.0,0.532,0.0,0.0,5.0,86.0,1
1,0,28.0,35.6251,200.0,0.0592,2.0,8.0,3.0,33.0,0
1,1,30.0,0.158,2.0,0.296,1.0,2.0,3.0,5.0,0
0,0,33.0,272.5229,400.0,0.118,3.0,5.0,4.0,279.0,1
1,0,64.0,43.9595,460.0,1.1800000000000002,0.0,0.0,2.0,32.0,1
1,0,47.0,6.52,30.0,0.592,0.0,0.0,1.0,6.0,0
0,0,48.0,61.6093,208.66,0.389,3.0,7.0,3.0,41.0,1
0,0,33.0,35.5599,130.0,0.177,1.0,1.0,4.0,61.0,0
1,0,32.0,19.1861,28.0,0.118,4.0,24.0,3.0,57.0,1
0,0,45.0,5.46,83.0,0.296,1.0,1.0,2.0,2.0,0
1,1,27.0,5.78,10.0,1.1800000000000002,0.0,0.0,3.0,35.0,0
1,1,39.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,50.0,17.9799,80.0,0.237,2.0,5.0,4.0,28.0,0
1,0,46.0,0.0468,0.5,0.118,0.0,0.0,2.0,5.0,1
0,1,32.0,4.2,23.0,0.0592,1.0,2.0,3.0,13.0,0
1,1,30.0,2.18,12.0,0.296,1.0,3.0,3.0,18.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,31.0,2.4,8.0,0.296,1.0,1.0,3.0,17.0,0
1,1,17.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,29.0,4.640000000000001,12.999999999999998,0.0592,1.0,4.0,3.0,25.0,0
1,1,40.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1
1,0,44.0,2.03,30.0,0.0592,1.0,10.0,2.0,11.0,0
0,0,31.0,1.64,25.0,73.947,0.0,0.0,1.0,1.0,0
1,1,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,45.0,2.18,10.0,0.118,2.0,8.0,3.0,24.0,0
1,1,27.0,1.84,12.0,5.92,0.0,0.0,1.0,4.0,0
1,1,20.0,0.021,0.32,0.947,0.0,0.0,1.0,1.0,0
1,0,51.0,0.228,0.606,0.177,2.0,11.0,2.0,12.0,0
0,0,45.0,0.0197,0.1999999999999999,0.296,1.0,2.0,1.0,2.0,0
0,1,35.0,5.91,23.7,2.96,0.0,0.0,2.0,13.0,1
0,0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,42.0,1.61,20.0,0.71,0.0,0.0,1.0,6.0,0
0,0,34.0,0.0592,0.9,2.66,0.0,0.0,1.0,1.0,0
1,0,55.0,3.49,20.564,0.296,1.0,1.0,2.0,7.0,0
0,1,33.0,0.165,2.51,7.430000000000001,0.0,0.0,2.0,2.0,0
1,0,38.0,3.11,21.0,0.118,1.0,5.0,2.0,9.0,0
1,0,46.0,20.9311,300.0,0.0592,1.0,16.0,3.0,27.0,0
1,0,36.0,1.89,4.0,0.0592,1.0,11.0,3.0,25.0,1
0,0,32.0,3.54,12.7,0.118,0.0,0.0,2.0,21.0,0
1,1,23.0,0.489,5.8,0.118,1.0,10.0,2.0,11.0,0
0,1,25.0,0.235,1.66,0.0592,1.0,5.0,2.0,9.0,0
0,0,42.0,3.29,30.0,59.1576,0.0,0.0,1.0,2.0,0
1,0,41.0,32.0999,67.0,0.366,2.0,4.0,4.0,41.0,1
1,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,19.0,3.98,3.0,0.0592,1.0,4.0,4.0,84.0,0
1,0,29.0,65.139,268.0,0.118,1.0,7.0,4.0,166.0,0
1,1,35.0,191.4515,199.0,0.0592,3.0,5.0,3.0,93.0,1
1,0,45.0,25.4613,200.0,1.1800000000000002,1.0,1.0,4.0,13.0,0
0,0,40.0,5.94,59.99999999999999,0.296,0.0,0.0,4.0,18.0,0
1,1,30.0,24.0688,44.0,0.0592,2.0,22.0,3.0,61.0,0
0,1,27.0,0.256,2.0,5.62,0.0,0.0,1.0,2.0,0
1,0,37.0,0.8009999999999999,6.69,1.1800000000000002,1.0,1.0,2.0,5.0,0
0,1,32.0,1.44,4.0,0.0592,1.0,1.0,5.0,23.0,0
0,1,27.0,127.1928,400.0,0.0592,1.0,1.0,6.0,150.0,1
0,0,40.0,0.604,6.0,2.19,0.0,0.0,1.0,3.0,0
1,1,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,39.0,1.79,6.0,14.7894,0.0,0.0,1.0,5.0,0
0,0,30.0,0.5,6.6000000000000005,2.96,0.0,0.0,1.0,2.0,0
1,0,40.0,42.4999,100.0,1.77,0.0,0.0,2.0,21.0,0
0,1,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,34.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,32.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,1,30.0,5.19,30.0,0.177,1.0,3.0,3.0,28.0,0
1,1,19.0,1.28,5.8,0.296,1.0,3.0,2.0,24.0,0
0,0,27.0,418.5811000000001,600.0,0.177,1.0,2.0,3.0,45.0,0
1,0,34.0,15.4371,59.99999999999999,0.0592,1.0,6.0,3.0,21.0,0
1,0,38.0,24.4953,29.898,0.177,1.0,3.0,2.0,61.0,0
1,1,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,25.0,0.657,10.0,29.5788,0.0,0.0,2.0,3.0,1
1,0,28.0,4.36,18.0,0.118,1.0,4.0,2.0,15.0,0
1,0,27.0,21.0175,75.8,0.213,2.0,20.0,3.0,75.0,0
0,0,46.0,35.2358,150.0,0.296,1.0,8.0,4.0,29.0,0
0,0,22.0,0.0657,0.7,0.296,1.0,1.0,3.0,4.0,0
1,1,27.0,7.59,20.0,0.296,1.0,2.0,4.0,22.0,0
1,1,27.0,7.380000000000001,21.092,0.296,2.0,13.0,4.0,49.0,0
1,1,32.0,5.62,68.0,0.0592,1.0,3.0,3.0,10.0,0
1,1,24.0,1.65,2.6,0.296,2.0,4.0,3.0,21.0,1
0,0,49.0,743.937,640.0,0.177,2.0,3.0,4.0,111.0,0
1,1,39.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,22.0,0.103,0.5,0.0592,1.0,2.0,3.0,10.0,0
1,1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,25.0,0.592,2.9,0.296,1.0,2.0,3.0,8.0,0
1,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,33.0,28.9246,140.086,0.118,1.0,10.0,5.0,46.0,0
0,0,37.0,35.5726,53.306,0.0546,2.0,59.0,2.0,76.0,0
1,1,32.0,72.9353,217.0,1.1800000000000002,1.0,1.0,2.0,14.0,0
0,1,34.0,5.74,36.0,0.0592,2.0,14.0,3.0,33.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,44.0,29.6381,59.99999999999999,0.296,1.0,10.0,3.0,50.0,0
1,0,46.0,16.2199,100.0,0.118,1.0,5.0,3.0,17.0,0
0,1,42.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,31.0,322.0536,114.9,0.118,2.0,27.0,3.0,440.0,0
1,0,39.0,1146.1083,600.0,0.62,1.0,6.0,2.0,91.0,1
1,0,33.0,2.42,5.12,0.0592,1.0,15.0,2.0,32.0,0
1,1,16.0,0.0605,0.46,0.592,0.0,0.0,1.0,3.0,0
0,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
1,0,40.0,28.6624,56.400000000000006,0.592,0.0,0.0,2.0,34.0,1
1,1,39.0,3.47,20.0,3.5500000000000003,0.0,0.0,3.0,10.0,1
0,1,30.0,28.430300000000003,43.5567,0.0592,2.0,3.0,4.0,98.0,1
1,0,42.0,10.333,120.0,0.296,1.0,3.0,2.0,14.0,0
1,1,28.0,4.59,20.0,0.118,2.0,9.0,3.0,24.0,0
0,1,22.0,6.3100000000000005,42.752,0.0592,1.0,15.0,3.0,33.0,0
1,1,22.0,17.5372,100.0,0.0592,2.0,12.0,4.0,46.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,19.0,0.481,5.199999999999999,0.118,1.0,1.0,3.0,7.0,0
0,1,38.0,62.6183,200.0,0.13,1.0,1.0,5.0,150.0,1
1,0,38.0,563.048,6000.0,0.0592,3.0,17.0,4.0,95.0,1
1,1,31.0,8.95,133.1544,0.651,0.0,0.0,1.0,5.0,0
0,0,28.0,9.45,59.99999999999999,0.296,2.0,8.0,3.0,30.0,0
1,0,38.0,3.12,26.0,0.296,1.0,5.0,2.0,9.0,1
1,1,31.0,2.04,7.8,0.0592,1.0,8.0,3.0,48.0,0
0,0,33.0,0.889,3.9,0.118,1.0,3.0,2.0,10.0,0
1,1,24.0,1.86,6.0,0.177,1.0,1.0,3.0,21.0,0
1,0,54.0,8.05,10.0,1.77,0.0,0.0,2.0,28.0,0
0,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,1,20.0,0.0224,0.1999999999999999,0.189,0.0,0.0,3.0,4.0,0
1,0,37.0,4.8,32.0,0.0592,2.0,20.0,3.0,50.0,1
1,0,52.0,4.36,44.0,0.118,3.0,11.0,2.0,21.0,0
1,0,35.0,2.46,4.3,0.0592,1.0,6.0,3.0,33.0,0
0,1,26.0,2.79,10.0,0.177,1.0,1.0,4.0,30.0,0
1,1,29.0,0.736,6.0,15.380999999999998,0.0,0.0,2.0,3.0,0
1,0,34.0,1.92,13.999999999999998,0.177,1.0,4.0,2.0,8.0,0
1,0,38.0,55.9487,137.4112,0.118,4.0,12.0,4.0,52.0,0
1,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,28.0,109.0306,59.99999999999999,0.118,1.0,5.0,3.0,183.0,1
1,0,32.0,24.6532,100.0,0.177,4.0,10.0,4.0,23.0,0
1,1,32.0,0.631,4.0,1.1800000000000002,0.0,0.0,2.0,13.0,0
1,1,29.0,16.424500000000002,50.0,0.296,3.0,7.0,3.0,33.0,0
0,1,19.0,0.509,4.4,0.296,0.0,0.0,1.0,10.0,0
0,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
0,1,29.0,0.00657,0.0999999999999999,0.296,1.0,1.0,2.0,5.0,0
0,0,34.0,7.34,25.0,0.118,1.0,3.0,3.0,27.0,0
0,0,53.0,12.5918,140.0,0.0592,3.0,13.0,3.0,24.0,0
0,1,35.0,22.2836,202.0,0.177,1.0,2.0,3.0,48.0,0
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,34.0,23.321,59.99999999999999,0.177,1.0,5.0,2.0,34.0,0
1,1,19.0,0.00394,0.06,0.177,1.0,1.0,2.0,2.0,0
1,0,31.0,4.12,20.35,0.177,1.0,1.0,3.0,10.0,0
1,1,37.0,0.832,2.65,4.640000000000001,1.0,6.0,1.0,6.0,0
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
